Pop size, Look_ahead, Repetitions, Runtime Expectation, Runtime Variance, total Walltime
64, Ori, 13, 92.02429032325745, 35.12754531034481, 1200.531278848648
256, Ori, 13, 187.40701020680942, 205.84001722267126, 2440.3591163158417
1024, Ori, 13, 472.2216422007634, 289.3477058528523, 6145.936942815781
4096, Ori, 13, 1604.9550677629618, 486.8679858328509, 20870.126554965973
64, PPP, 13, 58.782663326997024, 51.352777895691744, 768.0036313533783
256, PPP, 13, 127.19382330087515, 172.48557587947306, 1657.3480427265167
1024, PPP, 13, 403.31126594543457, 82.17328114494559, 5247.2582676410675
4096, PPP, 13, 1514.0185637840857, 96.70173365398081, 19686.785838842392
64, Stat, 3, 117.86787700653076, 131.1351077451259, 354.4937491416931
256, Stat, 3, 215.8070395787557, 16.29442076946211, 648.2461414337158
1024, Stat, 3, 508.36334745089215, 104.71739751843698, 1525.9438698291779
4096, Stat, 3, 1637.4204479058583, 251.8036104475801, 4913.271703243256
