Pop size, Look_ahead, Repetitions, Runtime Expectation, Runtime Variance, total Walltime
64, Ori, 40, 19.365345668792724, 8.085476739810687, 779.4726932048798
256, Ori, 40, 26.46460267305374, 7.044195576874626, 1064.3451986312866
1024, Ori, 40, 46.22807826399803, 9.557581016451854, 1856.4652240276337
4096, Ori, 40, 114.58371159434319, 15.125971665474111, 4603.04127907753
64, PPP, 40, 13.146473687887191, 4.183698282214403, 546.0188674926758
256, PPP, 40, 17.093163323402404, 9.368814051353663, 709.1878950595856
1024, PPP, 40, 28.389182674884797, 9.368758270555324, 1171.8749032020569
4096, PPP, 40, 76.90107846856117, 5.945455501157586, 3106.567082643509
64, Stat, 16, 37.361634120345116, 19.98445221206699, 603.4436569213867
256, Stat, 16, 39.94648797810078, 16.474279707932077, 642.4938139915466
1024, Stat, 16, 61.29081864655018, 21.516678341884145, 990.9781606197357
4096, Stat, 16, 127.67769372463226, 11.919889135241256, 2053.5875239372253
