Pop size, Look_ahead, Repetitions, Runtime Expectation, Runtime Variance, total Walltime
50, True, 16, 26.59306836128235, 0.12236388877407478, 506.4986412525177
200, True, 16, 33.61621876060963, 2.698743911041513, 618.3154404163361
500, True, 16, 61.55116122961044, 6.9155839572894235, 1065.606650352478
2000, True, 16, 219.95070332288742, 43.47594122432177, 3601.033798456192
50, False, 8, 33.44588530063629, 2.616696392632008, 309.11168241500854
200, False, 8, 49.70394483208656, 1.4330691097184873, 438.94282579421997
500, False, 8, 81.79968857765198, 10.942519202063096, 695.6605470180511
2000, False, 8, 249.90544337034225, 54.905708144170156, 2040.688388824463
