Pop size, Look_ahead, Repetitions, Runtime Expectation, Runtime Variance, total Walltime
64, True, 25, 3.4148879146575926, 0.09855307996147747, 85.3723132610321
256, True, 25, 6.606122388839721, 0.16650934754472968, 165.15314984321594
1024, True, 25, 22.01529954910278, 0.24852776402685087, 550.3825762271881
4096, True, 25, 84.32040325164795, 1.4163525922024605, 2108.0101668834686
64, False, 25, 4.327635135650635, 0.05790055277610864, 108.19100642204285
256, False, 25, 8.381324491500855, 0.13281499218307855, 209.5331995487213
1024, False, 25, 26.7144727230072, 0.3693846977236717, 667.8619027137756
4096, False, 25, 99.87609891891479, 1.3922377998859292, 2496.902553319931
